,base_case
C2H3 + C6H6 => C2H4 + C6H5,0.0
C2H5 + C6H6 => C2H6 + C6H5,0.0
C6H6 + NC3H7 => C3H8 + C6H5,0.0
C6H6 + IC3H7 => C3H8 + C6H5,0.0
C3H5-S + C6H6 => C3H6 + C6H5,0.0
C3H5-T + C6H6 => C3H6 + C6H5,0.0
C3H5-A + C6H6 => C3H6 + C6H5,0.0
C4H5 + C6H6 => C4H6 + C6H5,0.0
C4H71-4 + C6H6 => C4H8-1 + C6H5,0.0
C4H71-3 + C6H6 => C4H8-2 + C6H5,0.0
C6H6 + IC4H7 => C6H5 + IC4H8,0.0
C4H3 + C6H6 => C4H4 + C6H5,0.0
C5H5 + C6H6 => C5H6 + C6H5,0.0
C6H6 + CH3O => C6H5 + CH3OH,0.0
C6H6 + CH2OH => C6H5 + CH3OH,0.0
C6H6 + CH3CO => C6H5 + CH3CHO,0.0
C6H6 + CH2CHO => C6H5 + CH3CHO,0.0
C3H3 + C6H6 => C3H4-A + C6H5,0.0
C6H6 + HCCO => C6H5 + CH2CO,0.0
H + MCPTD => 0.85 C6H6 + 0.15 FULVENE + H + H2,0.0
C2H3 + MCPTD => C2H4 + 0.85 C6H6 + 0.15 FULVENE + H,0.0
C2H5 + MCPTD => C2H6 + 0.85 C6H6 + 0.15 FULVENE + H,0.0
MCPTD + NC3H7 => C3H8 + 0.85 C6H6 + 0.15 FULVENE + H,0.0
IC3H7 + MCPTD => C3H8 + 0.85 C6H6 + 0.15 FULVENE + H,0.0
C3H5-S + MCPTD => C3H6 + 0.85 C6H6 + 0.15 FULVENE + H,0.0
C3H5-T + MCPTD => C3H6 + 0.85 C6H6 + 0.15 FULVENE + H,0.0
C3H5-A + MCPTD => C3H6 + 0.85 C6H6 + 0.15 FULVENE + H,0.0
C4H5 + MCPTD => C4H6 + 0.85 C6H6 + 0.15 FULVENE + H,0.0
C4H71-4 + MCPTD => C4H8-1 + 0.85 C6H6 + 0.15 FULVENE + H,0.0
C4H71-3 + MCPTD => C4H8-2 + 0.85 C6H6 + 0.15 FULVENE + H,0.0
IC4H7 + MCPTD => 0.85 C6H6 + 0.15 FULVENE + H + IC4H8,0.0
C4H3 + MCPTD => C4H4 + 0.85 C6H6 + 0.15 FULVENE + H,0.0
C6H5 + MCPTD => 1.85 C6H6 + 0.15 FULVENE + H,0.0
MCPTD + O => 0.85 C6H6 + 0.15 FULVENE + H + OH,0.0
MCPTD + O2 => 0.85 C6H6 + 0.15 FULVENE + H + HO2,0.0
MCPTD + OH => 0.85 C6H6 + 0.15 FULVENE + H + H2O,0.0
HO2 + MCPTD => 0.85 C6H6 + 0.15 FULVENE + H + H2O2,0.0
CH3O + MCPTD => 0.85 C6H6 + CH3OH + 0.15 FULVENE + H,0.0
CH2OH + MCPTD => 0.85 C6H6 + CH3OH + 0.15 FULVENE + H,0.0
HCO + MCPTD => 0.85 C6H6 + CH2O + 0.15 FULVENE + H,0.0
CH3CO + MCPTD => 0.85 C6H6 + CH3CHO + 0.15 FULVENE + H,0.0
CH2CHO + MCPTD => 0.85 C6H6 + CH3CHO + 0.15 FULVENE + H,0.0
C3H3 + MCPTD => C3H4-A + 0.85 C6H6 + 0.15 FULVENE + H,0.0
HCCO + MCPTD => 0.85 C6H6 + CH2CO + 0.15 FULVENE + H,0.0
CH3 + MCPTD => 0.85 C6H6 + CH4 + 0.15 FULVENE + H,0.0
C5H5 + MCPTD => C5H6 + 0.85 C6H6 + 0.15 FULVENE + H,0.0
NH3 (+M) <=> H + NH2 (+M),0.0
NH3 (+M) <=> H2 + NH (+M),0.0
H + NH2 <=> H2 + NH,0.0
H + NH3 <=> H2 + NH2,0.0
NH3 + OH <=> H2O + NH2,0.0
NH3 + O <=> NH2 + OH,0.0
HO2 + NH3 <=> H2O2 + NH2,0.0
NH2 + NH3 <=> H2 + N2H3,0.0
NH2 + O <=> H + HNO,0.0
NH2 + O <=> NH + OH,0.0
NH2 + O <=> NH + OH,0.0
NH2 + O2 <=> HNO + OH,0.0
NH2 + O2 <=> H2NO + O,0.0
HO2 + NH2 <=> H2NO + OH,0.0
HO2 + NH2 <=> NH3 + O2,0.0
NH + NH2 <=> H + N2H2,0.0
NH + NH2 <=> N + NH3,0.0
2 NH <=> N + NH2,0.0
2 NH <=> N2H2,0.0
2 NH2 <=> H2 + N2H2,0.0
2 NH2 <=> NH + NH3,0.0
2 NH2 <=> H2 + H2NN,0.0
2 NH2 <=> N2H4,0.0
2 NH2 <=> H + N2H3,0.0
NH2OH (+M) <=> NH2 + OH (+M),0.0
H + NH2OH <=> H2 + HNOH,0.0
H + NH2OH <=> H2 + H2NO,0.0
NH2OH + O <=> HNOH + OH,0.0
NH2OH + O <=> H2NO + OH,0.0
NH2OH + OH <=> H2O + HNOH,0.0
NH2OH + OH <=> H2NO + H2O,0.0
NH2 + NH2OH <=> HNOH + NH3,0.0
NH2 + NH2OH <=> H2NO + NH3,0.0
NH + NH2OH <=> HNOH + NH2,0.0
NH + NH2OH <=> H2NO + NH2,0.0
HO2 + NH2OH <=> H2O2 + HNOH,0.0
HO2 + NH2OH <=> H2NO + H2O2,0.0
HNOH + M <=> H + HNO + M,0.0
HNOH + O2 <=> HNO + HO2,0.0
H + HNOH <=> NH2 + OH,0.0
H + HNOH <=> H2 + HNO,0.0
HNOH + O <=> HNO + OH,0.0
HNOH + O <=> HNO + OH,0.0
HNOH + OH <=> H2O + HNO,0.0
HNOH + HO2 <=> H2O2 + HNO,0.0
HNOH + HO2 <=> NH2OH + O2,0.0
HNOH + NH2 <=> HNO + NH3,0.0
HNOH + NH2 <=> N2H3 + OH,0.0
HNOH + NH2 <=> H2NN + H2O,0.0
HNOH + NO2 <=> HNO + HONO,-1.5337351273513487e-10
NH2 + NO2 <=> H2O + N2O,-4.975501693925223e-08
NH2 + NO2 <=> H2NO + NO,-2.3661927282078585e-07
NH2 + NO <=> H2O + N2,0.0
NH2 + NO <=> NNH + OH,0.0
NH2 + NO <=> NH2NO,0.0
H + NH <=> H2 + N,0.0
NH + O <=> H + NO,0.0
NH + OH <=> H + HNO,0.0
NH + OH <=> H2O + N,0.0
NH + OH <=> H2 + NO,0.0
NH2 + OH <=> H2O + NH,0.0
NH + O2 <=> HNO + O,0.0
NH + O2 <=> NO + OH,0.0
2 NH <=> 2 H + N2,0.0
N + NH <=> H + N2,0.0
NH + NO <=> N2 + OH,0.0
NH + NO <=> H + N2O,0.0
NH + NO2 <=> N2O + OH,-1.1978937944573146e-08
NH + NO2 <=> HNO + NO,-1.7237774372380376e-08
N + OH <=> H + NO,0.0
N + O2 <=> NO + O,0.0
N + NO <=> N2 + O,0.0
N2H4 <=> H2 + H2NN,0.0
H + N2H4 <=> H2 + N2H3,0.0
N2H4 + O <=> N2H3 + OH,0.0
N2H4 + O <=> H2O + N2H2,0.0
N2H4 + OH <=> H2O + N2H3,0.0
HO2 + N2H4 <=> H2O2 + N2H3,0.0
N2H4 + NH2 <=> N2H3 + NH3,0.0
CH3 + N2H4 <=> CH4 + N2H3,0.0
N2H4 + NO <=> HNO + N2H3,0.0
N2H4 + NO2 <=> HONO + N2H3,-4.041160720580235e-11
N2H4 + NO2 <=> HNO2 + N2H3,-8.943923764093542e-12
N2H3 <=> H + N2H2,0.0
H + N2H3 <=> H2 + N2H2,0.0
N2H3 + O <=> HNO + NH2,0.0
N2H3 + O <=> N2H2 + OH,0.0
N2H3 + O <=> H + NH2NO,0.0
N2H3 + OH <=> H2O + N2H2,0.0
N2H3 + OH <=> H2NN + H2O,0.0
CH3 + N2H3 <=> CH4 + H2NN,0.0
N2H3 + NH2 <=> N2H2 + NH3,0.0
N2H3 + NH2 <=> H2NN + NH3,0.0
HO2 + N2H3 <=> H2O2 + N2H2,0.0
HO2 + N2H3 <=> N2H4 + O2,0.0
N2H2 <=> H + NNH,0.0
N2H2 <=> H + NNH,0.0
H + N2H2 <=> H2 + NNH,0.0
N2H2 + O <=> NNH + OH,0.0
N2H2 + OH <=> H2O + NNH,0.0
N2H2 + NO <=> N2O + NH2,0.0
HO2 + N2H2 <=> H2O2 + NNH,0.0
N2H2 + NH <=> NH2 + NNH,0.0
N2H2 + NH2 <=> NH3 + NNH,0.0
N2H2 <=> H2NN,0.0
H2NN <=> H + NNH,0.0
H2NN <=> H + NNH,0.0
H2NN + O2 <=> NH2 + NO2,5.956037413277478e-07
H + H2NN <=> H + N2H2,0.0
H + H2NN <=> H2 + NNH,0.0
H2NN + O <=> NH2 + NO,0.0
H2NN + O <=> NNH + OH,0.0
H2NN + OH <=> H + NH2NO,0.0
H2NN + OH <=> H2O + NNH,0.0
CH3 + H2NN <=> CH4 + NNH,0.0
H2NN + NH2 <=> NH3 + NNH,0.0
H2NN + HO2 <=> NH2NO + OH,0.0
H2NN + HO2 <=> H2O2 + NNH,0.0
NH2NO <=> H2O + N2,0.0
H + N2O <=> HNNO,0.0
H + NH2NO <=> H2 + HNNO,0.0
NH2NO + O <=> HNNO + OH,0.0
NH2NO + OH <=> H2O + HNNO,0.0
CH3 + NH2NO <=> CH4 + HNNO,0.0
NH2 + NH2NO <=> HNNO + NH3,0.0
HO2 + NH2NO <=> H2O2 + HNNO,0.0
NNH <=> H + N2,0.0
H + NNH <=> H2 + N2,0.0
NNH + O <=> H + N2O,0.0
NNH + O <=> NH + NO,0.0
NNH + O <=> N2 + OH,0.0
NNH + OH <=> H2O + N2,0.0
NNH + O2 <=> HO2 + N2,0.0
NH + NNH <=> N2 + NH2,0.0
NH2 + NNH <=> N2 + NH3,0.0
HO2 + NNH <=> H2O2 + N2,0.0
HO2 + NNH <=> HNNO + OH,0.0
NNH + NO <=> HNO + N2,0.0
HO2 + NO <=> NO2 + OH,2.5959739869735882e-06
NO + O (+M) <=> NO2 (+M),4.50043469149344e-08
NO + OH <=> HONO,0.0
HCO + NO <=> CO + HNO,0.0
H + NO (+M) <=> HNO (+M),0.0
H + HNO <=> H2 + NO,0.0
HNO + O <=> NO + OH,0.0
HNO + OH <=> H + HONO,0.0
HNO + OH <=> H2O + NO,0.0
HNO + O2 <=> HO2 + NO,0.0
HNO + NH2 <=> NH3 + NO,0.0
HNO + NH2 <=> H + NH2NO,0.0
HNO + NO <=> N2O + OH,0.0
HNO + NO2 <=> HONO + NO,-9.651312000446755e-09
HNO + NO2 <=> HNO2 + NO,-5.898529457056929e-09
2 HNO <=> H2O + N2O,0.0
CH3 + HNO <=> CH4 + NO,0.0
H + HONO <=> H2 + NO2,2.5063713671887033e-10
H + HNO2 <=> H2 + NO2,2.7012008900138166e-09
H + HONO <=> H2O + NO,0.0
CH3 + HONO <=> CH4 + NO2,-1.3893179559143075e-11
CH3 + HONO <=> CH4 + NO2,-2.7289004868563324e-12
CH3 + HNO2 <=> CH4 + NO2,2.1468537901900716e-09
CH3 + HNO2 <=> CH4 + NO2,8.260433883891817e-15
CH3 + HNO2 <=> CH3OH + NO,0.0
CH3 + HNO2 <=> CH2NO + H2O,0.0
CH3 + HONO <=> CH3OH + NO,0.0
CH3 + HONO <=> CH2NO + H2O,0.0
CH4 + NO2 <=> CH3OH + NO,-1.3892242282847407e-12
CH4 + NO2 <=> CH2NO + H2O,-5.554966823299337e-19
CH3NO + OH <=> CH3 + HONO,0.0
CH3NO + OH <=> CH3OH + NO,0.0
CH2NO + H2O <=> CH3OH + NO,0.0
CH3 + NH3 <=> CH4 + NH2,0.0
HONO + O <=> NO2 + OH,1.6453988807178963e-10
HONO + OH <=> H2O + NO2,3.970087181980519e-10
HONO + NH <=> NH2 + NO2,-5.6183780773709416e-09
HONO + NH2 <=> NH2NO + OH,0.0
HONO + NH2 <=> NH3 + NO2,2.886287930332542e-09
2 HONO <=> H2O + NO + NO2,1.6011221155409786e-14
H2NO <=> HNOH,0.0
H2NO + M <=> H + HNO + M,0.0
H + H2NO <=> H2 + HNO,0.0
H + H2NO <=> NH2 + OH,0.0
H2NO + O <=> HNO + OH,0.0
H2NO + OH <=> H2O + HNO,0.0
CH3 + H2NO <=> CH3O + NH2,0.0
CH3 + H2NO <=> CH4 + HNO,0.0
H2NO + NO <=> 2 HNO,0.0
H2NO + NO2 <=> HNO + HONO,-1.8073776906709302e-08
H2NO + NH2 <=> HNO + NH3,0.0
H2NO + O2 <=> HNO + HO2,0.0
H2NO + HO2 <=> H2O2 + HNO,0.0
H + NO3 <=> NO2 + OH,7.139671328527871e-12
NO3 + O <=> NO2 + O2,1.2473800146609745e-13
NO3 + OH <=> HO2 + NO2,-8.043567558265268e-12
HO2 + NO3 <=> NO2 + O2 + OH,2.504151694562482e-13
NO3 + NO2 <=> NO + O2 + NO2,0.0
NO3 <=> NO + O2,0.0
2 NO3 <=> 2 NO2 + O2,6.942780359174433e-20
H + NO2 <=> NO + OH,-2.4483801347702992e-06
NO2 + O <=> NO + O2,-6.919765561188488e-09
NO2 + O (+M) <=> NO3 (+M),-4.075622342806526e-11
HO2 + NO2 <=> HONO + O2,-1.3253754062830754e-10
HO2 + NO2 <=> HNO2 + O2,-3.251330866464947e-10
2 NO2 <=> 2 NO + O2,-7.794632490452053e-14
2 NO2 <=> NO + NO3,7.037089877340647e-11
CO + NO2 <=> CO2 + NO,-1.5689476001790847e-09
HCO + NO2 <=> CO2 + H + NO,-2.1688761719907613e-09
HCO + NO2 <=> CO + HONO,-4.667760293018583e-10
HCO + NO2 <=> CO + NO + OH,-4.667783864928204e-10
HCN + O <=> H + NCO,0.0
HCN + O <=> CO + NH,0.0
HCN + O <=> CN + OH,0.0
HCN + OH <=> CN + H2O,0.0
HCN + OH <=> H + HNCO,0.0
HCN + OH <=> CO + NH2,0.0
HCN + O2 <=> CN + HO2,0.0
CN + H2 <=> H + HCN,0.0
CN + O <=> CO + N,0.0
CN + OH <=> H + NCO,0.0
CN + O2 <=> CO + NO,0.0
CN + O2 <=> NCO + O,0.0
NCO + M <=> CO + N + M,0.0
H + NCO <=> CO + NH,0.0
NCO + O <=> CO + NO,0.0
N + NCO <=> CO + N2,0.0
NCO + O2 <=> CO2 + NO,0.0
NCO + OH <=> HNCO + O,0.0
NCO + OH <=> CO + H + NO,0.0
HCO + NCO <=> CO + HNCO,0.0
CH2O + NCO <=> HCO + HNCO,0.0
NCO + NO2 <=> CO + 2 NO,-1.9842699849094246e-11
NCO + NO2 <=> CO2 + N2O,-2.1732103771652877e-10
HNO + NCO <=> HNCO + NO,0.0
HONO + NCO <=> HNCO + NO2,8.015364634973068e-12
2 NCO <=> 2 CO + N2,0.0
NCO + NH3 <=> HNCO + NH2,0.0
H + HOCN <=> H + HNCO,0.0
H + HOCN <=> HCN + OH,0.0
H + HOCN <=> CO + NH2,0.0
H + HOCN <=> H2 + NCO,0.0
HOCN + OH <=> H2O + NCO,0.0
HOCN + O <=> NCO + OH,0.0
H + HCNO <=> HCN + OH,0.0
H + HCNO <=> H + HNCO,0.0
H + HCNO <=> CO + NH2,0.0
H + HCNO <=> H + HOCN,0.0
HCNO + O <=> NCO + OH,0.0
HCNO + O <=> HCO + NO,0.0
HCNO + OH <=> CH2O + NO,0.0
HCNO + OH <=> CO + H2 + NO,0.0
HCNO + OH => H + NCO + OH,0.0
HCNO + OH <=> H2O + NCO,0.0
HCNO + OH <=> HCO + HNO,0.0
HNCO + M <=> CO + NH + M,0.0
H + HNCO <=> CO + NH2,0.0
H + HNCO <=> H2 + NCO,0.0
HNCO + O <=> CO2 + NH,0.0
HNCO + O <=> CO + HNO,0.0
HNCO + OH <=> H2O + NCO,0.0
HNCO + HO2 <=> H2O2 + NCO,0.0
HNCO + O2 <=> CO2 + HNO,0.0
HNCO + NH <=> NCO + NH2,0.0
CN + HNCO <=> HCN + NCO,0.0
NCO + NO <=> CO2 + N2,0.0
NCO + NO <=> CO + N2O,0.0
CO + N2O <=> CO2 + N2,0.0
H2CN <=> H + HCN,0.0
H + H2CN <=> H2 + HCN,0.0
H2CN + O <=> HCN + OH,0.0
H2CN + OH <=> H2O + HCN,0.0
H2CN + OH <=> H2O + HCN,0.0
H2CN + O2 <=> CH2O + NO,0.0
H2CN + NH2 <=> HCN + NH3,0.0
H2CN + NH <=> HCN + NH2,0.0
H2CN + N <=> CH2 + N2,0.0
HCNH <=> H + HCN,0.0
H + HCNH <=> H + H2CN,0.0
H + HCNH <=> H2 + HCN,0.0
HCNH + O <=> H + HNCO,0.0
HCNH + O <=> HCN + OH,0.0
HCNH + OH <=> H2O + HCN,0.0
CH3 + HCNH <=> CH4 + HCN,0.0
CO2 + N <=> CO + NO,0.0
CN + CO2 <=> CO + NCO,0.0
CH3 + N <=> H + HCNH,0.0
CH3 + N <=> H + H2CN,0.0
CH3 + NO <=> H2O + HCN,0.0
CH3 + NO <=> H2CN + OH,0.0
CH3 + NH2 <=> CH3NH2,0.0
CH3 + NH2 <=> CH2NH2 + H,0.0
CH3 + NH2 <=> CH3NH + H,0.0
CH3 + NH2 <=> CH2NH + H2,0.0
CH3 + NH <=> CH2NH + H,0.0
CH3 + NH <=> CH4 + N,0.0
CH2NH + H <=> H2 + H2CN,0.0
CH2NH + O <=> H2CN + OH,0.0
CH2NH + OH <=> H2CN + H2O,0.0
CH2NH + CH3 <=> CH4 + H2CN,0.0
CH2NH + NH2 <=> H2CN + NH3,0.0
CH2NH + H <=> H2 + HCNH,0.0
CH2NH + O <=> HCNH + OH,0.0
CH2NH + OH <=> H2O + HCNH,0.0
CH2NH + CH3 <=> CH4 + HCNH,0.0
CH2NH + NH2 <=> HCNH + NH3,0.0
CH2NH + O <=> CH2O + NH,0.0
CH3NH <=> CH2NH + H,0.0
CH3NH + H <=> CH2NH + H2,0.0
CH3NH + O <=> CH2NH + OH,0.0
CH3NH + OH <=> CH2NH + H2O,0.0
CH3 + CH3NH <=> CH2NH + CH4,0.0
CH2NH2 <=> CH2NH + H,0.0
CH2NH2 + O2 <=> CH2NH + HO2,0.0
CH2NH2 + O2 <=> CH2O + NH2 + O,0.0
CH2NH2 + H <=> CH2NH + H2,0.0
CH2NH2 + O <=> CH2O + NH2,0.0
CH2NH2 + O <=> CH2NH + OH,0.0
CH2NH2 + OH <=> CH2OH + NH2,0.0
CH2NH2 + OH <=> CH2NH + H2O,0.0
CH2NH2 + CH3 <=> C2H5 + NH2,0.0
CH2NH2 + CH3 <=> CH2NH + CH4,0.0
CH3NH2 + H <=> CH2NH2 + H2,0.0
CH3NH2 + O <=> CH2NH2 + OH,0.0
CH3NH2 + OH <=> CH2NH2 + H2O,0.0
CH3 + CH3NH2 <=> CH2NH2 + CH4,0.0
CH3NH2 + NH2 <=> CH2NH2 + NH3,0.0
CH3NH2 + H <=> CH3NH + H2,0.0
CH3NH2 + O <=> CH3NH + OH,0.0
CH3NH2 + OH <=> CH3NH + H2O,0.0
CH3 + CH3NH2 <=> CH3NH + CH4,0.0
CH3NH2 + NH2 <=> CH3NH + NH3,0.0
CH3 + NH2 <=> CH4 + NH,0.0
CH3 + NH2 <=> CH2 + NH3,0.0
CH2 + N <=> H + HCN,0.0
CH2 + N2 <=> HCN + NH,0.0
CH + N <=> CN + H,0.0
CH + N2O <=> HCN + NO,0.0
C + N2 <=> CN + N,0.0
C + NO <=> CN + O,0.0
C + NO <=> CO + N,0.0
CH + NO <=> HCN + O,0.0
CH + NO <=> H + NCO,0.0
CH + NO <=> HCO + N,0.0
CH + NO <=> CO + NH,0.0
CH + NO <=> CN + OH,0.0
CH2 + NO <=> HCN + OH,0.0
CH2 + NO <=> H + HNCO,0.0
CH2 + NO <=> H + HCNO,0.0
CH2 + NO <=> CO + NH2,0.0
CH2 + NO <=> H2CN + O,0.0
CH2(S) + NO <=> HCN + OH,0.0
CH2(S) + NO <=> H + HNCO,0.0
CH2(S) + NO <=> H + HCNO,0.0
CH2(S) + NO <=> CO + NH2,0.0
CH2(S) + NO <=> H2CN + O,0.0
CH2(S) + NO <=> CH2 + NO,0.0
HCNO <=> HCN + O,0.0
HCN <=> HNC,0.0
H + HNC <=> H + HCN,0.0
HNC + O <=> CO + NH,0.0
HNC + OH <=> H + HNCO,0.0
HNC + OH <=> CN + H2O,0.0
CN + HNC <=> C2N2 + H,0.0
C2H6 + CN <=> C2H5 + HCN,0.0
C2H6 + NCO <=> C2H5 + HNCO,0.0
C2H4 + CN <=> C2H3 + HCN,0.0
C3H6 + CN <=> C3H5-A + HCN,0.0
C2H3 + NO <=> C2H2 + HNO,0.0
C2H3 + NO <=> CH2O + HCN,0.0
C2H2 + NCO <=> HCCO + HCN,0.0
CH2CO + CN <=> HCCO + HCN,0.0
CH4 + CN <=> CH3 + HCN,0.0
CH3CN + H <=> CH3 + HCN,0.0
CH3CN + H <=> CH3 + HNC,0.0
CH3CN + H <=> CH2CN + H2,0.0
C2H3 + CH3CN <=> C2H4 + CH2CN,0.0
CH3CN + O <=> CH3 + NCO,0.0
CH3CN + OH <=> CH2CN + H2O,0.0
CH3CN <=> CH2CN + H,0.0
CH3CN <=> CH3 + CN,0.0
CH3 + HOCN <=> CH3CN + OH,0.0
CH2CN + O <=> CH2O + CN,0.0
CH2OH + CN <=> CH2CN + OH,0.0
CH3 + CN <=> CH2CN + H,0.0
CH3 + CH3CN <=> CH2CN + CH4,0.0
CH3CN + CN <=> CH2CN + HCN,0.0
CH3CN + CN <=> C2N2 + CH3,0.0
C2H3 + N <=> CH2 + HCN,0.0
HCCO + N <=> CO + HCN,0.0
HCCO + NO <=> CO + HCNO,0.0
HCCO + NO <=> CO2 + HCN,0.0
HCCO + NO2 <=> CO2 + HCNO,-8.130899825911743e-10
C2H + NO <=> CO + HCN,0.0
C2H + NO <=> CN + HCO,0.0
C3H3 + N <=> C2H2 + HCN,0.0
N2O (+M) <=> N2 + O (+M),0.0
H + N2O <=> N2 + OH,0.0
H + N2O <=> N2 + OH,0.0
N2O + O <=> 2 NO,0.0
N2O + O <=> N2 + O2,0.0
N2O + OH <=> HO2 + N2,0.0
N2O + NO <=> N2 + NO2,5.056937243263412e-10
CH3O2 + NO <=> CH3O + NO2,3.015163727043062e-07
C2H5O2 + NO <=> C2H5O + NO2,1.4309396752997363e-10
NO + O2C2H4O2H <=> 2 CH2O + NO2 + OH,2.202912863586685e-13
CH3 + NO2 <=> CH3O + NO,-6.884947839983234e-07
C2H5 + NO2 <=> C2H5O + NO,-5.124890960170536e-09
C3H5-A + NO2 => C2H3 + CH2O + NO,-6.157813894361481e-11
C2H3 + NO2 <=> CH2CHO + NO,-4.6170218810199986e-10
CH3O2 + NO2 => CH3O + NO + O2,-2.6917361957763633e-08
C2H5O2 + NO2 => C2H5O + NO + O2,-1.5472196834864182e-09
C2H6 + NO <=> C2H5 + HNO,0.0
CH3NO2 + H <=> CH3 + HNO2,0.0
CH3NO2 (+M) <=> CH3 + NO2 (+M),-8.228539043931508e-09
HNO2 + O <=> NO2 + OH,4.5210321527789856e-11
HNO2 + OH <=> H2O + NO2,6.592142086627894e-11
HNO2 <=> HONO,0.0
HNO2 + NH2 <=> NH3 + NO2,1.0766131473581134e-09
H + HNO2 <=> H2O + NO,0.0
H + HNO2 <=> HNO + OH,0.0
NO + OH <=> HNO2,0.0
NO2 + OH (+M) <=> HONO2 (+M),1.345080102187527e-12
HONO2 + OH <=> H2O + NO3,0.0
CH3O + NO (+M) <=> CH3ONO (+M),0.0
CH3O + NO <=> CH2O + HNO,0.0
CH3 + NO (+M) <=> CH3NO (+M),0.0
CH3O + NO2 (+M) <=> CH3ONO2 (+M),-1.1366550852504095e-11
CH3ONO2 + H <=> CH3O + HONO,0.0
CH3ONO2 + O <=> CH3O + NO3,0.0
CH3ONO2 + OH <=> CH3O + HONO2,0.0
CH3O + NO2 <=> CH2O + HONO,-1.3504448450050083e-09
CH + N2 <=> H + NCN,0.0
CN + NCO <=> CO + NCN,0.0
CH + N2 <=> HNCN,0.0
HNCN + O <=> NCO + NH,0.0
HNCN + O <=> CN + HNO,0.0
HNCN + OH <=> H2O + NCN,0.0
HNCN + O2 <=> HO2 + NCN,0.0
NCN <=> CN + N,0.0
NCN <=> C + N2,0.0
H + NCN <=> HCN + N,0.0
H + NCN <=> HNCN,0.0
NCN + O <=> CN + NO,0.0
NCN + O <=> CO + N2,0.0
NCN + O <=> N + NCO,0.0
NCN + OH <=> HCN + NO,0.0
NCN + O2 <=> NCO + NO,0.0
CH + NCN <=> CN + HCN,0.0
CH2 + NCN <=> CN + H2CN,0.0
H2 + NCN <=> H + HNCN,0.0
NCN + M <=> C + N2 + M,0.0
2 NCN <=> 2 CN + N2,0.0
C + NCN <=> 2 CN,0.0
N + NCN <=> CN + N2,0.0
CN + NCN <=> C2N2 + N,0.0
NCN + NO <=> CN + N2O,0.0
C2N2 + O <=> CN + NCO,0.0
C2N2 + OH <=> CN + HOCN,0.0
C2N2 + M <=> 2 CN + M,0.0
C2N2 + H <=> CN + HCN,0.0
C2H2 + CN <=> C2H + HCN,0.0
