,base_case
C2H5 + C3H5-A <=> C2H4 + C3H6,-1.1145002981554667e-08
C3H5-A + HCO <=> C3H6 + CO,-2.6730640432234752e-06
C3H5-S + HCO <=> C3H6 + CO,-9.193758315880913e-08
C3H5-T + HCO <=> C3H6 + CO,-1.8997354905797642e-07
C3H5-S + O <=> C2H4 + HCO,-1.0462535745348644e-07
C3H5-S + OH => C2H4 + H + HCO,1.6173167928468431e-07
C3H5-S + HO2 => C2H4 + HCO + OH,1.0397076026469273e-07
C3H5-T + O <=> CH2CO + CH3,-1.2923081946647804e-06
C3H5-T + OH => CH2CO + CH3 + H,2.6768531858237912e-08
C3H5-T + HO2 => CH2CO + CH3 + OH,-6.5106771379212655e-09
C3H5-A + OH => C2H3CHO + 2 H,7.550125463046269e-06
C3H5-A + O2 <=> C3H4-A + HO2,2.1576022891828545e-09
C3H5-A + O2 <=> CH2O + CH3CO,9.237350863197702e-07
C3H5-A + O2 <=> C2H3CHO + OH,5.939376031875983e-07
C3H5-S + O2 <=> CH3CHO + HCO,1.103353968169635e-06
C3H5-S + O2 <=> CH3CHCHO + O,1.276398306051609e-06
C3H5-S + O2 <=> C2H3CHO + OH,2.346534232497911e-06
C3H5-T + O2 <=> CH3COCH2 + O,1.4917853906912123e-05
C3H5-T + O2 <=> CH2O + CH3CO,2.7199954547928894e-06
C3H5-T + O2 <=> C3H4-A + HO2,-5.3864155406237834e-08
C3H5-A + HO2 <=> C3H5O + OH,7.484964190299657e-06
C3H5-A + HO2 <=> AC3H5OOH,7.244219427940067e-08
C3H5-A + HO2 <=> C2H3CHO + H2O,9.507835641111413e-09
AC3H5OOH <=> C2H3CHO + H2O,7.615747145892883e-12
AC3H5OOH <=> C3H5O + OH,-1.6724175540284374e-08
C3H5O <=> C2H3 + CH2O,-5.4070366033389726e-08
C3H5O <=> CH2CH2CHO,-4.555737871789607e-09
C3H5O <=> C2H3CHO + H,2.0075527653697936e-07
C3H5O <=> C2H4 + HCO,-1.413948594534554e-07
CH2CH2CHO <=> C2H3 + CH2O,-5.427102092606202e-12
CH2CH2CHO <=> C2H3CHO + H,-2.600918413637821e-10
CH2CH2CHO <=> C2H4 + HCO,-1.082028169704033e-09
C2H3 + CH2O <=> C2H3CHO + H,1.2642153147261126e-06
C2H3 + CH2O <=> C2H4 + HCO,-1.825278095688934e-08
C3H5-A + CH3O2 <=> C3H5O + CH3O,-3.896539011743252e-08
C3H5-A + CH3O2 <=> AC4H7OOH,8.269397746021634e-08
AC4H7OOH <=> C3H5O + CH3O,-1.739274026551186e-08
C3H6 + OH <=> C3H5OH + H,1.655645728065879e-08
C3H6 + OH <=> CH3COCH3 + H,2.2735889699821092e-07
C3H6 + OH <=> H + SC3H5OH,1.3428988862502242e-06
C3H6 + OH <=> CH3 + CH3CHO,1.8416705902688095e-08
C3H6 + OH <=> C3H6OH1-2,2.846933013885909e-07
C3H6 + OH <=> C3H6OH1-2,3.2193330625269253e-07
C3H6 + OH <=> C3H6OH2-1,1.847498939837921e-07
C3H6 + OH <=> C3H6OH2-1,3.8344182385125556e-07
CH3COCH3 + H <=> C3H6OH2-1,3.377973596630385e-08
C2H5CHO + H <=> C3H6OH1-2,5.637608240424425e-07
C3H5-T + OH <=> CH3COCH3,-2.1585088380678743e-06
C3H6OH1-2 + O2 <=> C2H5CHO + HO2,-8.276130284960721e-11
C3H6OH1-2 + O2 <=> HOC3H6O2,2.3425943386239976e-08
C3H6OH2-1 + O2 <=> HOC3H6O2,-6.706078827806637e-11
HOC3H6O2 => CH2O + CH3CHO + OH,-1.4598713595378354e-07
SC3H5OH <=> C2H5CHO,6.177823064792838e-09
O2 + SC3H5OH => C2H3CHO + H + HO2,2.3286723276991867e-10
OH + SC3H5OH => C2H3CHO + H + H2O,4.3775132200405984e-09
SC3H5OH + H => C2H3CHO + H2 + H,9.715939832381856e-09
O + SC3H5OH => C2H3CHO + H + OH,1.1070742211301363e-08
HO2 + SC3H5OH => C2H3CHO + H + H2O2,8.697274001931161e-11
CH3 + SC3H5OH => C2H3CHO + CH4 + H,6.003305480617423e-10
CH3O2 + SC3H5OH => C2H3CHO + CH3O2H + H,-5.125911741730394e-13
CH3O + SC3H5OH => C2H3CHO + CH3OH + H,-1.0726028302520725e-12
HO2 + SC3H5OH <=> C2H5CHO + HO2,6.242764632058363e-14
HOCHO + SC3H5OH <=> C2H5CHO + HOCHO,-6.8094100289737775e-15
C3H3 + C3H4-P <=> C3H3 + C3H4-A,1.322749324896163e-10
C3H4-P + O2 <=> C3H3 + HO2,-1.0596498629711232e-07
C3H4-P + O <=> C3H3 + OH,-3.6361815809060217e-06
C3H4-P + H <=> C3H3 + H2,-0.00011946847439030177
C3H4-P + OH <=> C3H3 + H2O,-4.831364153224063e-05
C3H4-P + OH => 0.15 C2H5 + 0.85 CH3COCH2 + 0.15 CO,5.148294488181462e-06
C3H4-P + HO2 <=> C3H3 + H2O2,2.868244452038167e-07
C3H4-P + CH3 <=> C3H3 + CH4,-2.1831055652877973e-06
C3H4-P + CH3O2 <=> C3H3 + CH3O2H,8.873863230494899e-10
C2H + C3H4-P <=> C2H2 + C3H3,-1.0645978738614438e-08
C2H3 + C3H4-P <=> C2H4 + C3H3,-4.107796309667904e-09
C3H4-P + C3H5-A <=> C3H3 + C3H6,-6.264137544928867e-09
C3H4-A + H <=> C3H3 + H2,-4.823598446050794e-05
C3H4-A + O2 <=> C3H3 + HO2,-9.503251714250901e-08
C3H4-A + OH <=> C3H3 + H2O,-1.7233053977177497e-05
C3H4-A + CH3 <=> C3H3 + CH4,-4.3940873525662627e-07
C3H4-A + HO2 <=> C3H3 + H2O2,5.139160378337498e-08
C3H4-A + CH3O2 <=> C3H3 + CH3O2H,3.2895464055666714e-10
C3H4-A + C3H5-A <=> C3H3 + C3H6,-1.6102425274159518e-10
C3H4-A + H <=> C3H4-P + H,4.760318238678809e-06
C3H4-A + H <=> C3H4-P + H,0.0
C3H4-A + H <=> C3H5-A,0.00018000858710436472
C3H4-A + H <=> C3H5-A,1.8959319123952367e-05
C3H4-A + H <=> C3H5-S,-3.905724394318016e-08
C3H4-A + H <=> C3H5-S,-1.1310860518320573e-08
C3H4-A + H <=> C3H5-T,-7.345728339429574e-07
C3H4-A + H <=> C3H5-T,-2.5465740838720382e-08
C3H4-A + H <=> C2H2 + CH3,-1.4470731251372097e-06
C3H4-A + H <=> C2H2 + CH3,-6.687994128126553e-07
C3H4-P + H <=> C3H5-T,-1.4439514275796574e-06
C3H4-P + H <=> C3H5-T,-4.9493676571065314e-08
C3H4-P + H <=> C3H5-S,-7.444474722314995e-08
C3H4-P + H <=> C3H5-S,-1.4356504608788175e-08
C3H4-P + H <=> C2H2 + CH3,-5.203780578170052e-05
C3H4-P + H <=> C3H5-A,9.291139561584067e-06
C3H5-A <=> C3H5-T,-6.223638900746041e-09
C3H5-A <=> C3H5-S,-9.021626727723225e-10
C2H2 + CH3 <=> C3H5-T,3.889023359812717e-08
C3H5-T <=> C3H5-S,-3.269747892125342e-13
C2H2 + CH3 <=> C3H5-A,3.767906371471223e-06
C2H2 + CH3 <=> C3H5-S,2.5988730872823602e-06
C2H2 + CH3 <=> C3H5-S,5.994508633584129e-08
C3H4-P + O <=> CH3 + HCCO,4.029798736833292e-06
C3H4-P + O <=> C2H4 + CO,2.3744491680034234e-06
C3H4-P + O <=> C2H3 + HCO,9.966489363134615e-06
C3H4-A + O <=> C2H4 + CO,2.663632773212289e-06
C3H4-A + O <=> C2H2 + CH2O,2.773063177997681e-06
C3H4-P + HO2 => C2H4 + CO + OH,3.430925176123721e-08
C3H4-A + HO2 => C2H4 + CO + OH,2.578778048588993e-09
C3H4-A + HO2 => CH2 + CH2CO + OH,2.4706499206450533e-08
C2H + C3H4-A <=> C2H2 + C3H3,-4.1845073219727295e-09
C3H4-A + OH <=> CH2CCH2OH,8.283254911005282e-06
CH2CCH2OH <=> C2H2 + CH2OH,-2.637863708395038e-09
CH2CCH2OH <=> C2H3 + CH2O,6.607162095519048e-07
CH2CCH2OH <=> C2H3CHO + H,1.4230078231041199e-08
CH2CCH2OH <=> C2H4 + HCO,8.175264874892728e-07
CH3CHCHO <=> C2H3CHO + H,8.434053816671348e-08
CH3CHCHO <=> CH3CHCO + H,8.00296583665155e-08
C3H3 + O <=> C2H + CH2O,2.989078524005725e-05
C3H3 + HO2 => C2H3 + CO + OH,2.208935351478419e-06
C3H3 + HCO <=> C3H4-A + CO,-5.973443356881089e-06
C3H3 + HCO <=> C3H4-P + CO,-5.642160415865871e-06
C2H + C2H5 <=> C3H3 + CH3,-6.422344678632126e-08
C3H3 + O2 <=> CH2CO + HCO,4.044960574801644e-05
C3H3 + H <=> C3H2 + H2,9.611164100503535e-05
C3H3 + OH <=> C3H2 + H2O,2.0053393181380824e-05
C3H3 + OH <=> C2H2 + CH2O,8.76096265714495e-06
C3H3 + OH <=> C2H3 + HCO,0.00020392262384992955
C3H3 + OH <=> C2H4 + CO,3.413865969149283e-05
2 C3H3 <=> C6H5 + H,2.935708005709276e-07
2 C3H3 <=> C6H6,-5.454461537193591e-07
2 C3H3 <=> FULVENE,-3.257861918894557e-07
C3H3 + C3H5-A => FULVENE + 2 H,-4.1335828647384686e-08
C3H3 + C3H4-A <=> C6H6 + H,-8.764537580753265e-09
CH3CHCO + OH <=> C2H5 + CO2,3.9384938174527827e-07
CH3CHCO + OH <=> CO + SC2H4OH,1.405420392674839e-07
CH3CHCO + H <=> C2H5 + CO,-3.024703917450997e-07
CH3CHCO + O <=> CH3CHO + CO,-2.4107194374502625e-06
CH3COCH3 <=> CH3 + CH3CO,1.2385464349640075e-06
CH3COCH2 + H <=> CH3COCH3,7.417732439165355e-09
CH3COCH3 + OH <=> CH3COCH2 + H2O,-3.0589805857924767e-07
CH3COCH3 + H <=> CH3COCH2 + H2,-1.1413304223676161e-06
CH3COCH3 + O <=> CH3COCH2 + OH,-5.051029562344576e-09
CH3 + CH3COCH3 <=> CH3COCH2 + CH4,-2.5855653117970455e-09
CH3COCH3 + CH3O <=> CH3COCH2 + CH3OH,-1.8191716006957073e-11
CH3COCH3 + O2 <=> CH3COCH2 + HO2,2.3386916028613224e-10
CH3COCH3 + HO2 <=> CH3COCH2 + H2O2,3.978653917868954e-10
CH3COCH3 + CH3O2 <=> CH3COCH2 + CH3O2H,9.236562576323068e-13
C2H3 + HCO <=> C2H3CHO,-6.830035108240063e-06
NC4H10 (+M) <=> 2 C2H5 (+M),-3.5303477090070906e-06
NC4H10 (+M) <=> CH3 + NC3H7 (+M),9.936264601604069e-08
NC4H10 <=> H + PC4H9,-5.098111946363287e-09
NC4H10 <=> H + SC4H9,-1.9993753795673083e-09
H + NC4H10 <=> H2 + PC4H9,1.1320317752631004e-06
H + NC4H10 <=> H2 + SC4H9,-3.938906105477221e-06
NC4H10 + OH <=> H2O + PC4H9,4.290989738392942e-07
NC4H10 + OH <=> H2O + SC4H9,-1.178688880239665e-06
NC3H7 + O2 <=> C3H6 + HO2,-4.164504778317751e-06
O2 + PC4H9 <=> C4H8-1 + HO2,-3.922268208142166e-08
O2 + SC4H9 <=> C4H8-1 + HO2,2.4823837363446107e-08
O2 + SC4H9 <=> C4H8-2 + HO2,4.027971538606623e-08
IC4H10 (+M) <=> CH3 + IC3H7 (+M),-6.45136104561568e-06
IC4H10 <=> H + TC4H9,-1.8469576588879787e-08
IC4H10 <=> H + IC4H9,-5.004415135433057e-09
CH3 + IC4H10 <=> CH4 + IC4H9,-1.005676398826498e-08
H + IC4H10 <=> H2 + IC4H9,-1.008099736028154e-06
IC4H10 + OH <=> H2O + IC4H9,-2.582017422659352e-07
C2H5 + IC4H10 <=> C2H6 + IC4H9,-4.61253002819364e-13
HO2 + IC4H10 <=> H2O2 + IC4H9,1.424855577921205e-09
IC4H10 + O <=> IC4H9 + OH,-2.2906868357739881e-07
CH3O + IC4H10 <=> CH3OH + IC4H9,-9.551173979057718e-11
IC4H10 + O2 <=> HO2 + IC4H9,3.940787774278872e-11
CH3O2 + IC4H10 <=> CH3O2H + IC4H9,3.709653397472994e-12
C2H5O2 + IC4H10 <=> C2H5O2H + IC4H9,-9.770448965111266e-12
H + IC4H10 <=> H2 + TC4H9,-5.439264307049677e-07
CH3 + IC4H10 <=> CH4 + TC4H9,-5.23185567638239e-09
IC4H10 + OH <=> H2O + TC4H9,-8.779898890212275e-08
C2H5 + IC4H10 <=> C2H6 + TC4H9,-1.0044038860122466e-11
HO2 + IC4H10 <=> H2O2 + TC4H9,8.514854069535311e-10
IC4H10 + O <=> OH + TC4H9,-7.888906409700554e-08
CH3O + IC4H10 <=> CH3OH + TC4H9,-8.338059297972247e-11
IC4H10 + O2 <=> HO2 + TC4H9,1.4932688739599112e-11
CH3O2 + IC4H10 <=> CH3O2H + TC4H9,-2.352417468450904e-11
C2H5O2 + IC4H10 <=> C2H5O2H + TC4H9,-1.6842294107200668e-11
IC4H10 + IC4H9 <=> IC4H10 + TC4H9,2.1474727531474644e-17
IC4H9 <=> TC4H9,4.845973643685212e-08
IC4H9 <=> C3H6 + CH3,2.53652256389715e-07
IC4H8 <=> C3H5-T + CH3,-1.0526090994512938e-06
IC4H8 <=> H + IC4H7,-1.070929472836263e-06
IC4H8 + OH <=> H2O + IC4H7,-1.365846480048796e-07
IC4H8 + O2 <=> HO2 + IC4H7,2.327973409597171e-09
IC4H8 + O <=> IC4H7 + OH,-1.24971093459243e-07
HO2 + IC4H8 <=> H2O2 + IC4H7,1.3922147074333959e-09
CH3O + IC4H8 <=> CH3OH + IC4H7,1.3127053771499132e-10
C3H5-A + IC4H8 <=> C3H6 + IC4H7,-9.488105942044623e-13
C3H5-S + IC4H8 <=> C3H6 + IC4H7,-7.478081569034064e-16
C3H5-T + IC4H8 <=> C3H6 + IC4H7,4.658109124312926e-16
CH3O2 + IC4H8 <=> CH3O2H + IC4H7,5.807788097377535e-11
C3H4-A + CH3 <=> IC4H7,5.087591847576368e-08
HO2 + IC4H7 <=> IC4H7O + OH,1.0698319966573074e-07
IC4H7O <=> C3H5-T + CH2O,1.4472433474454945e-08
IC4H7O <=> C3H6 + HCO,-1.4810466450216879e-08
C3H5-T + CH2O <=> C3H6 + HCO,-5.439505437104335e-10
CH3O2 + IC4H7 <=> CH3O + IC4H7O,1.256709580611702e-09
H + IC4H8 <=> IC4H9,-4.046475766744034e-09
H + IC4H8 <=> IC4H9,-9.120398898455752e-10
H + IC4H8 <=> TC4H9,-5.938575921633553e-08
H + IC4H8 <=> TC4H9,-2.203629132239919e-08
H + IC4H8 <=> C3H6 + CH3,7.002784633438224e-08
H + IC4H8 <=> C3H6 + CH3,-1.328161356980233e-12
IC4H8 + OH <=> CH3 + CH3COCH3,1.3843366698538838e-10
C3H5-A + CH3 (+M) <=> C4H8-1 (+M),3.118215559462287e-05
C2H3 + C2H5 (+M) <=> C4H8-1 (+M),-8.183420891374318e-07
C4H71-4 + H (+M) <=> C4H8-1 (+M),-9.486767537879124e-10
C4H71-3 + H <=> C4H8-1,2.2986743401289612e-07
C4H71-3 + H (+M) <=> C4H8-2 (+M),-1.8307429515403553e-06
C3H5-S + CH3 (+M) <=> C4H8-2 (+M),-1.8479029680627214e-06
C4H8-2 <=> C3H5-A + CH3,9.1796226069875e-08
C4H8-2 <=> C4H71-3 + H,-1.1443462957399255e-07
C4H8-1 + OH <=> C4H71-3 + H2O,5.652545090969811e-06
C4H8-1 + OH <=> C4H71-4 + H2O,6.9521985022673956e-06
C4H8-2 + OH <=> C4H71-3 + H2O,5.660097877258605e-07
C4H8-1 + HO2 <=> C4H71-3 + H2O2,5.1900352029394e-08
C4H8-2 + HO2 <=> C4H71-3 + H2O2,3.869517377226035e-09
C4H8-1 + HO2 <=> C4H71-4 + H2O2,2.7256236584951552e-08
C4H8-2 + H <=> C4H71-3 + H2,6.8121325272599446e-06
C4H8-1 + O <=> C4H71-3 + OH,9.865516367072483e-07
C4H8-2 + O <=> C4H71-3 + OH,1.1352172552022142e-07
C4H8-1 + O <=> C4H71-4 + OH,2.144388194403746e-06
C4H8-1 + O2 <=> C4H71-3 + HO2,3.175168107029441e-07
C4H8-2 + O2 <=> C4H71-3 + HO2,5.814084810526099e-08
C4H8-1 + O2 <=> C4H71-4 + HO2,9.005525247881389e-10
C4H8-2 + CH3 <=> C4H71-3 + CH4,5.9528741417593586e-08
C4H8-1 + CH3O2 <=> C4H71-3 + CH3O2H,4.7298893063221643e-14
C4H8-1 + CH3O2 <=> C4H71-4 + CH3O2H,6.200927190453587e-12
C4H8-1 + CH3O <=> C4H71-3 + CH3OH,6.135602850633956e-12
C4H8-1 + CH3O <=> C4H71-4 + CH3OH,-2.1819795845160197e-11
C4H8-2 + CH3O <=> C4H71-3 + CH3OH,5.2179022038042386e-14
C2H5O2 + C4H8-1 <=> C2H5O2H + C4H71-3,-1.3226546477192058e-11
C2H5 + C4H71-3 <=> C2H4 + C4H8-1,-4.878693631158271e-09
C4H71-3 + CH3O <=> C4H8-1 + CH2O,4.7820851999374785e-08
C4H71-3 <=> C4H6 + H,1.0566724984403847e-06
C4H71-4 <=> C2H3 + C2H4,1.1686880461880523e-06
C4H71-4 <=> C4H6 + H,-1.5852452581373468e-07
C4H71-3 <=> C4H71-4,-5.563780675281237e-07
C4H71-3 + HO2 <=> C4H71-O + OH,-2.492395971070539e-07
C3H5-S + CH2O <=> C3H6 + HCO,-1.916846319397471e-10
C4H71-3 + CH3O2 <=> C4H71-O + CH3O,-1.2117196026413166e-08
C2H5O2 + C4H71-3 <=> C2H5O + C4H71-O,-1.3498159527576311e-07
C4H71-O <=> C2H3CHO + CH3,2.3252457330897083e-11
C4H71-3 + O <=> C2H3CHO + CH3,-2.18505427348481e-07
C4H8-1 + H <=> C2H4 + C2H5,1.0829145316613232e-06
C4H8-1 + H <=> C2H4 + C2H5,1.8951456691937992e-05
C4H8-1 + H <=> C3H6 + CH3,-5.7430056822269286e-05
C4H8-1 + H <=> C3H6 + CH3,-2.1915742295831024e-07
C4H8-1 + H <=> PC4H9,1.3311328632204311e-09
C4H8-1 + H <=> PC4H9,4.954763351992898e-08
C4H8-1 + H <=> SC4H9,-1.575645348821739e-07
C4H8-1 + H <=> SC4H9,-1.6523153059513742e-10
C4H8-2 + H <=> C2H4 + C2H5,1.0962426214048359e-07
C4H8-2 + H <=> C3H6 + CH3,-6.178375045248559e-06
C4H8-2 + H <=> PC4H9,-3.778030120949261e-10
C4H8-2 + H <=> SC4H9,2.3701468649667485e-07
C4H8-1 + H <=> C4H8-2 + H,1.8475844756424148e-06
C4H8-1 + H <=> C4H8-2 + H,8.942616618055887e-09
SC4H9 <=> PC4H9,2.3045116449571878e-10
PC4H9 <=> C2H4 + C2H5,7.644630622857823e-08
PC4H9 <=> C3H6 + CH3,-1.3482612983419538e-08
SC4H9 <=> C2H4 + C2H5,3.113972242980817e-08
SC4H9 <=> C3H6 + CH3,-6.83266303808151e-07
C4H8-1 + O <=> HCO + NC3H7,1.2170099330985225e-06
C4H8-1 + O => C2H5 + CH2CO + H,7.208063170208111e-07
C4H8-2 + O => C2H5 + CH3 + CO,9.688307014187435e-08
C4H8-2 + O => C2H5 + CH2CO + H,5.2312681834198453e-08
C4H8-1 <=> C4H8-2,1.8413707934838957e-07
C4H8-1 <=> C4H6 + H2,2.6362836341589353e-06
C4H8-2 <=> C4H6 + H2,9.911000574051852e-09
C4H6 <=> C4H4 + H2,1.2750926194917216e-08
C4H6 + H <=> C2H3 + C2H4,-5.071294428248493e-07
C4H6 + H <=> C3H4-P + CH3,-7.325062424714495e-07
C4H6 + H <=> C3H4-A + CH3,-6.463221084208663e-07
C4H6 + O <=> C2H2 + C2H4O1-2,-2.0176973127242184e-06
C4H6 + OH <=> C2H3CHO + CH3,3.1530241621668246e-07
C4H6 + OH <=> C3H5-A + CH2O,-2.5987340834169544e-06
C2H2 + C2H3 <=> C4H4 + H,-3.1736920835986367e-06
2 C2H3 <=> C4H6,-6.378894830309914e-07
C3H3 + CH2 <=> C4H4 + H,2.6285672904901023e-07
C4H4 + O <=> C3H3 + HCO,-1.679108323304555e-06
C4H4 + OH <=> C3H3 + CH2O,-8.42434848542867e-07
C3H3 + HCCO <=> C4H4 + CO,-3.9735918643629054e-07
C2H + C2H2 <=> C4H2 + H,7.007727258550252e-07
C4H2 + OH <=> C3H3 + CO,-6.29299664181451e-07
C6H5 + H (+M) <=> C6H6 (+M),-1.4143208303004016e-06
FULVENE <=> C6H6,-4.156454876348313e-09
FULVENE <=> C6H5 + H,-1.5131579637753487e-09
C6H6 + H <=> FULVENE + H,-3.555478297987552e-08
C6H6 + H <=> C6H5 + H2,-3.5218002651183237e-07
C6H6 + OH <=> C6H5 + H2O,-3.6384207363743205e-08
C6H6 + O <=> C6H5 + OH,-2.390980278714637e-08
C6H6 + O2 <=> C6H5 + HO2,-3.224923520334186e-09
C6H6 + HO2 <=> C6H5 + H2O2,2.282265104400773e-10
C6H6 + HCO <=> C6H5 + CH2O,4.235886675989764e-09
C6H6 + CH3 <=> C6H5 + CH4,2.9190257367862524e-09
FULVENE + H => C6H5 + H2,-5.148899384440338e-08
FULVENE + OH => C6H5 + H2O,-4.009682941909073e-09
FULVENE + O => C6H5 + OH,-2.0686496212284338e-09
FULVENE + O2 => C6H5 + HO2,-2.9243385149005743e-12
FULVENE + HO2 => C6H5 + H2O2,3.3420846533853523e-12
FULVENE + HCO => C6H5 + CH2O,-2.666919916561963e-13
CH3 + FULVENE => C6H5 + CH4,-4.3283570781910465e-10
C6H5 + HCO <=> C6H6 + CO,-4.478032326498131e-11
C6H5 => C2H2 + C4H2 + H,5.437204117380338e-07
C4H6 => C4H5 + H,6.722504762795683e-08
C4H6 <=> C4H5 + H,-9.876309481432895e-07
C4H5 + HO2 <=> C4H6 + O2,-3.112951078689563e-09
C4H6 + O <=> C4H5 + OH,2.1747679158397508e-07
C4H6 + OH <=> C4H5 + H2O,9.520551673741232e-07
C4H5 + H2O2 <=> C4H6 + HO2,1.3734547176523533e-10
C2H3 + C4H6 <=> C2H4 + C4H5,-2.164108059949227e-10
C3H3 + C4H6 <=> C3H4-A + C4H5,-3.1317138403575053e-10
C3H5-A + C4H6 <=> C3H6 + C4H5,-7.033603670693347e-10
C2H2 + C2H3 <=> C4H5,1.1696384545443787e-06
2 C2H3 <=> C4H5 + H,2.4754653776529413e-08
C4H4 + H <=> C4H5,-7.71667756754468e-07
C4H4 + H <=> C4H5,-1.9436095130213783e-06
C4H5 + H <=> C4H4 + H2,-2.5426232352410445e-06
C4H5 + OH <=> C4H4 + H2O,-1.1885563604958011e-07
C4H5 + HCO <=> C4H6 + CO,-6.600217096489666e-09
C4H5 + HO2 => C2H3 + CH2CO + OH,7.653967904947366e-09
C4H5 + O2 <=> C2H3CHO + HCO,7.736559461155439e-06
C4H5 + O2 => C2H3CHO + CO + H,7.799641582149185e-07
C2H2 + C4H5 <=> FULVENE + H,-1.788255090614474e-07
C2H2 + C4H5 <=> C6H6 + H,-3.288898738489303e-07
C2H2 + C4H4 <=> C6H6,2.6371471193895516e-09
C4H6 + O <=> C3H4-A + CH2O,-1.3770901921880143e-05
C4H6 + O <=> C2H3 + CH2CHO,9.214407686758406e-07
C2H3 + C4H5 <=> C6H6 + H2,-1.533984614624059e-10
C2H + C4H5 <=> 2 C3H3,-7.304676701806898e-11
C4H3 + H <=> C4H4,-2.011392464335401e-07
C4H4 + H <=> C4H3 + H2,1.3456377773072784e-06
C4H4 + OH <=> C4H3 + H2O,6.6523511698003e-06
C4H4 + CH3 <=> C4H3 + CH4,9.32623149995001e-08
C2H + C2H2 (+M) <=> C4H3 (+M),3.961909865499037e-09
C4H2 + H <=> C4H3,5.882696579152966e-06
C4H3 + H <=> C4H2 + H2,-5.383401082543634e-07
C4H3 + OH <=> C4H2 + H2O,-1.358981331736743e-08
C2H3 + C4H3 <=> 2 C3H3,-6.427694923446914e-10
C3H3 + CH <=> C4H3 + H,1.5668898408205375e-07
C4H3 + O2 <=> CH2CO + HCCO,-6.051565725430756e-08
C4H3 + CH2 <=> C2H + C3H4-A,-4.284253132493383e-09
CH3CHO <=> CH2CO + H2,3.182212210376835e-07
C3H4-A + O2 => CH2CO + CH2O,2.2304382224174676e-06
C2H2 + O => CH2CO,-0.00023759782659226134
CH2CO + O => 2 HCO,0.00026697975133846717
CH2CO + O => CH2O + CO,-1.1039146162332043e-06
CH2CO + OH => CH3 + CO2,-6.605060543791193e-05
CH2CO + O2 => CH2O + CO2,6.497044295575124e-06
CH2CO + O2 => CO + HCO + OH,2.9863004054184497e-05
C4H3 + O <=> C2H + CH2CO,-3.082357579008145e-08
C4H5 + O2 => C2H2 + CH2CO + OH,-3.5898621652423727e-07
C4H5 + OH => C2H4 + CH2CO,-1.448981150880608e-07
CH3CO + OH => CH2CO + H2O,-3.108829944463401e-07
CH2CHO + OH => CH2CO + H2O,-7.640881457729577e-06
CH2CO + HO2 => CH2O + CO + OH,4.9198535452794376e-08
CH2CHO + O2 => CH2CO + HO2,-3.6017572935092616e-05
2 CH2CO <=> CH3CO + HCCO,-2.062264271160629e-08
2 CH2CO <=> C3H4-A + CO2,2.923628516057991e-11
2 CH2CO => C2H4 + 2 CO,2.1638523027757342e-12
CH2CO => H + HCCO,3.0468263936592806e-06
CH2 + CH2CO <=> C2H4 + CO,-4.0727927729238784e-07
CH2 + CH2CO <=> CH3 + HCCO,6.683573592405716e-06
CH2CO + CH3 <=> C3H4-A + OH,7.723101329960348e-07
CH2CO + CH3 <=> C3H4-P + OH,1.064502211668663e-08
HCCO + OH <=> CO + H + HCO,0.0006750196209182748
HCCO + O2 <=> CO2 + HCO,0.0002969290823469133
CH2 + HCCO <=> C2H3 + CO,-7.825098389288335e-06
2 HCCO => C2H2 + 2 CO,-8.196823404717848e-07
C2H3 + HCCO <=> C3H4-P + CO,-2.8183703703982202e-05
C3H5-A + HCCO <=> C4H6 + CO,2.8832820495562277e-08
C2H2 + O2 <=> HCCO + OH,3.85650591516548e-05
C4H2 + OH <=> C2H2 + HCCO,-4.281281439972372e-06
C2H + O2 <=> HCCO + O,0.00028721535493432266
C3H2 + O2 <=> HCCO + HCO,1.2877971447373651e-05
C3H3 + OH <=> C2H3CHO,9.729984685729229e-05
C3H4-P + OH => C2H3CHO + H,1.0476777320433795e-05
C2H3CHO + OH => CH3CHO + HCO,-9.937724559650715e-07
C2H3CHO + OH => C2H4 + CO2 + H,1.2917213233363314e-06
C2H3CHO + HO2 => CH2CO + CH2O + OH,-3.409045618306071e-09
C2H4 + HCO => 0.2 C2H3CHO + 0.8 C2H5 + 0.8 CO + 0.2 H,6.101177325681545e-07
C3H6 + HCO => C2H3CHO + CH3,3.0253604629831703e-08
C4H6 + O2 => C2H3CHO + CH2O,1.1239728298644379e-07
C5H6 + O2 => C2H3CHO + CH2CO,7.107378864477826e-11
C2H3CHO + H => C2H4 + HCO,-2.6042277524129123e-06
C3H6O => CH2CHO + CH3,6.480168850802526e-08
C3H6O => C2H4 + CH2O,-5.036598566769033e-08
C3H6 + O => C3H6O,1.8472739551977144e-06
C3H5-A + OH => 0.5 C2H4 + 0.5 C3H6O + 0.5 CH2O,5.937744319439364e-06
C3H5-S + OH => 0.5 C2H4 + 0.5 C3H6O + 0.5 CH2O,-1.416768637294009e-08
HO2 + IC4H7 => 0.2 C3H6O + CH2O + 0.8 CH3COCH3,2.4065094440156953e-08
O + OH + M <=> HO2 + M,0.0007279949490627402
C2H + O2 <=> CH + CO2,2.4514378638639552e-05
CH + OH <=> C + H2O,-0.00028446205831086224
C2H5 + O2 => CH2O + CH3O,5.730466411993165e-05
C2H5 + O2 => CH2O + CH3 + O,2.8561136759926513e-06
